,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,phone,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,active,city_0,city_1,city_2,date_delta,month signup_date,month last_trip_date
243,5.05,4.3,5.0,1.13,1.0,25.0,0,False,25.0,0,0.0,0.0,1.0,137 days,1,5
244,13.83,4.8,4.5,1.08,1.0,16.7,2,True,83.3,0,1.0,0.0,0.0,114 days,1,5
245,3.42,5.0,4.0,1.0,0.0,0.0,1,False,100.0,0,1.0,0.0,0.0,1 days,1,1
246,3.04,5.0,5.0,1.38,1.0,50.0,0,False,50.0,0,0.0,0.0,1.0,94 days,1,5
247,17.04,5.0,4.601559291274655,1.0,1.0,0.0,0,True,100.0,0,0.0,0.0,1.0,75 days,1,3
248,19.07,5.0,4.5,1.0,1.0,0.0,1,False,50.0,1,0.0,0.0,1.0,146 days,1,6
249,1.13,5.0,5.0,1.0,0.0,0.0,2,False,100.0,0,0.0,1.0,0.0,1 days,1,1
250,2.82,4.0,4.601559291274655,1.13,0.0,50.0,1,True,50.0,0,1.0,0.0,0.0,83 days,1,3
251,8.09,5.0,5.0,1.0,1.0,0.0,2,False,100.0,0,0.0,0.0,1.0,36 days,1,3
252,3.34,5.0,4.601559291274655,1.15,1.0,20.0,1,True,100.0,1,0.0,1.0,0.0,152 days,1,6
253,20.03,5.0,4.601559291274655,1.0,0.0,0.0,0,False,0.0,0,0.0,1.0,0.0,151 days,1,6
254,5.38,5.0,4.601559291274655,1.0,1.0,0.0,1,False,100.0,0,1.0,0.0,0.0,1 days,1,1
255,10.73,5.0,5.0,1.0,1.0,0.0,1,False,0.0,0,1.0,0.0,0.0,1 days,1,1
256,17.63,5.0,5.0,1.0,1.0,0.0,0,False,100.0,0,0.0,0.0,1.0,111 days,1,4
257,6.2,3.0,3.0,1.0,0.0,0.0,1,True,100.0,0,0.0,0.0,1.0,1 days,1,1
258,4.56,4.9,2.7,1.0,1.0,0.0,0,True,45.5,0,1.0,0.0,0.0,120 days,1,5
259,2.99,4.3,4.2,1.0,1.0,0.0,4,True,45.5,1,0.0,0.0,1.0,157 days,1,6
260,3.56,5.0,5.0,1.0,1.0,0.0,2,False,87.5,1,0.0,0.0,1.0,167 days,1,6
261,1.59,5.0,5.0,1.0,1.0,0.0,0,True,100.0,1,0.0,0.0,1.0,151 days,1,6
262,0.68,5.0,4.0,1.0,1.0,0.0,2,False,100.0,0,0.0,0.0,1.0,1 days,1,1
263,9.15,5.0,4.3,1.0,0.0,0.0,3,True,66.7,0,0.0,1.0,0.0,10 days,1,2
264,5.76,5.0,4.5,1.0,1.0,0.0,5,False,44.4,0,1.0,0.0,0.0,95 days,1,4
265,3.19,4.7,4.6,1.0,1.0,0.0,5,True,55.6,1,0.0,0.0,1.0,160 days,1,6
266,0.7,4.7,4.0,1.0,0.0,0.0,3,True,100.0,0,0.0,0.0,1.0,1 days,1,1
267,7.69,5.0,5.0,1.25,1.0,25.0,0,False,0.0,0,0.0,0.0,1.0,107 days,1,5
268,1.86,4.5,5.0,1.0,1.0,0.0,0,True,37.5,1,0.0,0.0,1.0,148 days,1,6
269,5.82,5.0,5.0,1.0,1.0,0.0,0,True,100.0,0,1.0,0.0,0.0,34 days,1,3
270,3.84,5.0,5.0,1.09,1.0,12.5,3,False,50.0,1,0.0,1.0,0.0,155 days,1,6
271,2.32,5.0,4.601559291274655,1.0,0.0,0.0,1,True,100.0,0,1.0,0.0,0.0,0 days,1,1
272,2.37,5.0,4.601559291274655,1.0,1.0,0.0,0,True,0.0,1,0.0,1.0,0.0,153 days,1,6
273,1.17,5.0,5.0,1.0,1.0,0.0,1,False,100.0,0,0.0,0.0,1.0,1 days,1,1
274,6.0,4.77815819594771,2.0,4.0,1.0,100.0,1,False,0.0,0,1.0,0.0,0.0,15 days,1,2
275,4.14,5.0,4.6,1.1,0.0,15.4,5,True,69.2,0,0.0,0.0,1.0,113 days,1,5
276,3.23,5.0,5.0,1.0,0.0,0.0,0,True,100.0,0,1.0,0.0,0.0,84 days,1,3
277,1.82,4.77815819594771,4.601559291274655,1.0,1.0,0.0,1,False,0.0,0,0.0,0.0,1.0,1 days,1,1
278,3.29,4.8,5.0,1.0,1.0,0.0,0,False,0.0,1,1.0,0.0,0.0,129 days,1,6
279,13.12,5.0,4.601559291274655,1.0,1.0,0.0,1,False,0.0,0,0.0,0.0,1.0,7 days,1,2
280,2.51,4.3,4.5,1.21,1.0,42.9,2,True,14.3,1,0.0,1.0,0.0,161 days,1,6
281,0.63,5.0,4.601559291274655,1.0,1.0,0.0,0,True,100.0,0,1.0,0.0,0.0,108 days,1,5
282,1.83,5.0,3.8,1.19,1.0,17.6,3,False,76.5,0,0.0,1.0,0.0,112 days,1,5
283,1.88,5.0,4.8,1.08,1.0,16.7,6,False,33.3,0,1.0,0.0,0.0,20 days,1,2
284,3.34,4.5,4.0,1.13,1.0,25.0,4,False,25.0,0,1.0,0.0,0.0,3 days,1,1
285,7.81,4.8,4.9,1.12,1.0,14.8,1,True,44.4,1,1.0,0.0,0.0,154 days,1,6
286,3.57,5.0,4.601559291274655,1.0,1.0,0.0,0,False,0.0,0,1.0,0.0,0.0,48 days,1,3
287,1.34,5.0,4.601559291274655,1.0,0.0,0.0,0,True,100.0,0,0.0,0.0,1.0,88 days,1,4
288,3.3,4.7,3.7,1.0,1.0,0.0,7,True,78.6,1,1.0,0.0,0.0,130 days,1,6
289,6.71,5.0,4.601559291274655,1.0,0.0,0.0,0,False,0.0,0,1.0,0.0,0.0,52 days,1,3
290,2.41,4.9,4.9,1.22,1.0,27.3,5,False,63.6,1,1.0,0.0,0.0,156 days,1,6
291,8.08,5.0,5.0,1.0,1.0,0.0,1,False,100.0,0,1.0,0.0,0.0,0 days,1,1
292,2.43,5.0,4.2,1.29,1.0,14.3,0,False,71.4,1,0.0,1.0,0.0,167 days,1,6
293,0.59,5.0,5.0,1.0,1.0,0.0,0,True,100.0,0,1.0,0.0,0.0,100 days,1,5
294,14.51,5.0,4.601559291274655,1.0,1.0,0.0,1,True,0.0,0,0.0,0.0,1.0,4 days,1,1
295,5.21,5.0,5.0,1.0,0.0,0.0,1,True,0.0,0,0.0,1.0,0.0,1 days,1,1
296,2.96,5.0,5.0,1.0,1.0,0.0,2,False,33.3,0,0.0,0.0,1.0,141 days,1,5
297,5.93,5.0,5.0,1.0,1.0,0.0,1,False,100.0,1,0.0,1.0,0.0,166 days,1,7
298,10.43,5.0,5.0,1.25,0.0,100.0,1,False,100.0,0,1.0,0.0,0.0,0 days,1,1
299,1.85,4.6,5.0,1.0,0.0,0.0,9,False,88.3,1,0.0,0.0,1.0,177 days,1,6
300,3.03,4.6,5.0,1.23,1.0,20.9,9,True,56.7,1,0.0,0.0,1.0,160 days,1,6
301,4.65,5.0,5.0,1.0,1.0,0.0,0,False,33.3,0,0.0,0.0,1.0,144 days,1,5
302,2.82,4.8,4.3,1.0,0.0,0.0,6,False,66.7,0,0.0,0.0,1.0,19 days,1,2
303,2.05,4.7,5.0,1.0,1.0,0.0,0,False,33.3,0,0.0,0.0,1.0,116 days,1,5
304,19.81,5.0,5.0,2.0,0.0,50.0,0,True,100.0,0,0.0,0.0,1.0,65 days,1,3
305,7.5,4.8,4.0,1.01,1.0,1.7,8,True,70.9,1,0.0,1.0,0.0,166 days,1,7
306,1.64,5.0,5.0,1.0,0.0,0.0,1,True,0.0,0,0.0,1.0,0.0,1 days,1,1
307,3.18,4.9,4.6,1.0,1.0,0.0,2,True,57.1,1,0.0,0.0,1.0,147 days,1,6
308,4.56,4.5,2.0,1.0,1.0,0.0,1,False,50.0,1,0.0,0.0,1.0,140 days,1,6
309,8.07,3.0,4.601559291274655,1.0,1.0,0.0,0,False,100.0,0,0.0,1.0,0.0,138 days,1,5
310,1.84,5.0,4.0,1.0,1.0,0.0,4,True,0.0,0,0.0,0.0,1.0,9 days,1,1
311,4.07,2.5,5.0,1.0,0.0,0.0,1,False,100.0,0,0.0,0.0,1.0,36 days,1,2
312,2.48,4.9,4.8,1.06,0.0,11.7,15,True,60.0,1,0.0,1.0,0.0,155 days,1,6
313,2.34,4.9,4.9,1.0,0.0,0.0,0,True,23.1,1,0.0,1.0,0.0,171 days,1,7
314,1.89,4.6,4.8,1.0,1.0,0.0,5,True,100.0,0,0.0,0.0,1.0,1 days,1,1
315,11.86,4.0,4.601559291274655,1.0,1.0,0.0,0,False,0.0,1,0.0,0.0,1.0,141 days,1,6
316,3.83,5.0,5.0,1.04,0.0,16.7,4,False,66.7,0,1.0,0.0,0.0,90 days,1,4
317,14.59,5.0,5.0,1.0,1.0,0.0,1,False,0.0,0,1.0,0.0,0.0,1 days,1,1
318,1.43,5.0,5.0,1.0,0.0,0.0,0,False,100.0,1,0.0,1.0,0.0,125 days,1,6
319,6.46,5.0,5.0,1.0,1.0,0.0,1,False,33.3,1,0.0,1.0,0.0,143 days,1,6
320,31.01,5.0,5.0,1.0,0.8,0.0,1,False,100.0,0,1.0,0.0,0.0,1 days,1,1
321,5.21,5.0,5.0,1.0,1.0,0.0,2,False,100.0,0,1.0,0.0,0.0,11 days,1,1
322,14.79,5.0,5.0,1.0,0.0,0.0,0,False,100.0,0,1.0,0.0,0.0,74 days,1,4
323,3.84,4.9,4.5,1.0,0.0,0.0,2,False,50.0,0,1.0,0.0,0.0,129 days,1,5
324,7.34,5.0,3.3,1.0,1.0,0.0,0,False,25.0,0,1.0,0.0,0.0,84 days,1,4
325,3.13,5.0,4.3,1.0,1.0,0.0,0,True,100.0,0,0.0,0.0,1.0,79 days,1,4
326,1.58,5.0,4.601559291274655,1.0,1.0,0.0,1,False,50.0,0,0.0,0.0,1.0,67 days,1,3
327,4.42,5.0,5.0,1.0,1.0,0.0,1,False,0.0,0,0.0,0.0,1.0,1 days,1,1
328,5.73,5.0,4.8,1.0,1.0,0.0,1,False,60.0,1,0.0,1.0,0.0,149 days,1,6
329,7.85,5.0,4.601559291274655,1.0,0.0,0.0,0,False,100.0,0,1.0,0.0,0.0,118 days,1,5
330,2.88,4.9,4.9,1.03,1.0,13.0,2,False,65.2,1,0.0,1.0,0.0,167 days,1,6
331,6.75,5.0,5.0,1.0,1.0,0.0,1,True,0.0,0,1.0,0.0,0.0,72 days,1,3
332,6.25,5.0,5.0,1.0,1.0,0.0,1,True,0.0,0,1.0,0.0,0.0,1 days,1,1
333,2.51,4.9,4.5,1.05,1.0,8.6,8,True,93.1,1,0.0,1.0,0.0,174 days,1,6
334,5.54,5.0,4.601559291274655,1.0,1.0,0.0,1,True,0.0,0,1.0,0.0,0.0,0 days,1,1
335,10.1,5.0,5.0,1.0,0.0,0.0,4,True,50.0,0,1.0,0.0,0.0,16 days,1,1
336,7.04,5.0,4.0,1.13,1.0,25.0,1,False,100.0,0,0.0,0.0,1.0,141 days,1,5
337,3.23,5.0,5.0,1.0,0.0,0.0,0,True,40.0,1,0.0,1.0,0.0,153 days,1,6
338,3.95,5.0,5.0,1.0,1.0,0.0,1,False,100.0,1,1.0,0.0,0.0,167 days,1,6
339,2.48,4.8,4.9,1.1,1.0,8.6,4,True,62.9,1,0.0,1.0,0.0,171 days,1,6
340,1.76,4.8,3.7,1.1,1.0,8.3,4,True,66.7,1,0.0,0.0,1.0,161 days,1,6
341,2.41,5.0,5.0,1.0,1.0,0.0,1,True,50.0,0,1.0,0.0,0.0,89 days,1,4
342,1.37,5.0,5.0,1.0,0.0,0.0,1,False,100.0,0,0.0,0.0,1.0,10 days,1,1
343,1.55,5.0,3.0,1.0,1.0,0.0,1,True,25.0,0,1.0,0.0,0.0,144 days,1,5
344,2.56,5.0,4.601559291274655,1.0,1.0,0.0,1,False,0.0,0,0.0,0.0,1.0,72 days,1,3
345,1.64,4.9,5.0,1.02,1.0,9.1,5,True,81.8,1,0.0,1.0,0.0,154 days,1,6
346,4.95,4.7,5.0,1.0,1.0,0.0,0,False,100.0,0,1.0,0.0,0.0,82 days,1,4
347,4.63,5.0,3.5,1.0,0.0,0.0,2,False,0.0,0,0.0,0.0,1.0,1 days,1,1
348,18.86,5.0,5.0,1.0,1.0,0.0,0,False,100.0,0,0.0,0.0,1.0,118 days,1,5
349,6.03,5.0,3.3,1.0,0.8,0.0,1,True,33.3,1,0.0,0.0,1.0,167 days,1,6
350,2.0,4.8,5.0,1.0,1.0,0.0,4,False,64.0,1,0.0,1.0,0.0,157 days,1,7
351,0.84,5.0,4.7,1.0,0.0,0.0,4,False,50.0,0,1.0,0.0,0.0,4 days,1,1
352,7.09,5.0,4.0,1.0,1.0,0.0,2,True,0.0,0,1.0,0.0,0.0,1 days,1,1
353,1.73,5.0,4.601559291274655,1.0,0.0,0.0,1,False,0.0,0,0.0,0.0,1.0,5 days,1,1
354,2.85,5.0,5.0,2.0,0.0,100.0,0,False,0.0,0,0.0,0.0,1.0,137 days,1,5
355,1.22,5.0,4.601559291274655,1.25,0.0,50.0,0,False,0.0,1,0.0,1.0,0.0,138 days,1,6
356,0.0,5.0,4.0,1.0,0.0,0.0,1,False,100.0,0,0.0,0.0,1.0,1 days,1,1
357,3.96,4.7,4.6,1.0,1.0,0.0,1,True,85.7,1,1.0,0.0,0.0,165 days,1,6
358,1.71,4.8,5.0,1.03,1.0,12.5,0,True,62.5,1,1.0,0.0,0.0,177 days,1,6
359,8.17,4.8,3.8,1.0,0.0,0.0,1,False,80.0,1,0.0,0.0,1.0,158 days,1,6
360,5.55,5.0,5.0,1.33,1.0,33.3,0,True,33.3,0,0.0,1.0,0.0,114 days,1,5
361,3.29,4.8,5.0,1.0,0.0,0.0,1,False,50.0,0,1.0,0.0,0.0,123 days,1,5
362,8.11,5.0,4.601559291274655,1.0,1.0,0.0,1,True,0.0,0,1.0,0.0,0.0,1 days,1,1
363,5.96,4.8,4.9,1.0,1.0,0.0,0,False,75.0,1,0.0,0.0,1.0,146 days,1,6
364,6.79,5.0,5.0,1.0,1.0,0.0,1,False,0.0,0,0.0,1.0,0.0,2 days,1,1
365,2.05,5.0,4.9,1.0,1.0,0.0,0,False,28.6,1,0.0,0.0,1.0,147 days,1,6
366,4.11,4.9,4.9,1.02,1.0,10.0,6,False,50.0,1,1.0,0.0,0.0,149 days,1,6
367,6.07,4.7,4.8,1.08,0.0,11.1,22,True,88.9,0,0.0,1.0,0.0,118 days,1,5
368,5.64,5.0,5.0,1.0,0.0,0.0,0,False,100.0,0,0.0,1.0,0.0,66 days,1,3
369,4.69,5.0,5.0,1.0,1.0,0.0,1,False,100.0,1,1.0,0.0,0.0,149 days,1,6
370,18.29,5.0,4.601559291274655,1.0,0.0,0.0,0,True,100.0,0,0.0,0.0,1.0,64 days,1,3
371,4.1,5.0,5.0,1.0,0.0,0.0,3,False,33.3,0,0.0,1.0,0.0,6 days,1,1
372,2.93,5.0,4.601559291274655,1.0,1.0,0.0,0,False,0.0,0,0.0,0.0,1.0,38 days,1,2
373,7.8,5.0,5.0,1.0,1.0,0.0,1,True,100.0,0,1.0,0.0,0.0,117 days,1,5
374,2.7,5.0,4.0,1.0,0.0,0.0,3,False,66.7,0,0.0,0.0,1.0,13 days,1,2
375,2.17,4.9,4.8,1.0,1.0,0.0,5,False,61.5,0,0.0,0.0,1.0,145 days,1,5
376,3.12,4.9,4.5,1.0,1.0,0.0,6,False,60.0,0,0.0,0.0,1.0,108 days,1,5
377,5.38,4.0,4.601559291274655,1.0,0.0,0.0,1,False,0.0,0,0.0,0.0,1.0,11 days,1,2
378,8.41,4.8,4.0,1.09,1.0,9.1,5,True,45.5,1,0.0,1.0,0.0,149 days,1,6
379,6.16,5.0,5.0,1.0,1.0,0.0,1,False,100.0,1,0.0,0.0,1.0,168 days,1,6
380,9.5,4.7,5.0,1.0,0.0,0.0,0,False,33.3,0,1.0,0.0,0.0,102 days,1,4
381,1.41,5.0,4.601559291274655,1.0,1.0,0.0,0,False,100.0,0,0.0,0.0,1.0,67 days,1,3
382,14.18,5.0,5.0,1.0,0.0,0.0,2,False,50.0,0,1.0,0.0,0.0,2 days,1,1
383,16.88,5.0,4.601559291274655,1.0,0.0,0.0,0,True,100.0,1,0.0,1.0,0.0,142 days,1,6
384,8.53,5.0,5.0,1.07,1.0,14.3,0,False,57.1,0,1.0,0.0,0.0,128 days,1,6
385,7.05,5.0,5.0,1.19,1.0,25.0,2,False,12.5,1,0.0,1.0,0.0,162 days,1,6
386,2.67,5.0,4.0,1.0,1.0,0.0,3,False,66.7,0,1.0,0.0,0.0,5 days,1,1
387,8.44,5.0,5.0,1.0,0.0,0.0,0,False,100.0,0,0.0,1.0,0.0,141 days,1,5
388,1.77,5.0,5.0,1.0,0.0,0.0,0,False,100.0,1,0.0,1.0,0.0,179 days,1,6
389,3.08,4.8,4.9,1.02,0.6,3.0,5,False,66.7,1,0.0,1.0,0.0,156 days,1,7
390,3.5,4.7,5.0,1.0,1.0,0.0,0,False,57.1,1,0.0,0.0,1.0,175 days,1,6
391,4.67,4.2,4.9,1.18,0.0,7.1,7,False,7.1,0,0.0,0.0,1.0,61 days,1,3
392,0.79,5.0,4.0,1.0,0.0,0.0,5,True,100.0,0,1.0,0.0,0.0,1 days,1,1
393,3.17,4.7,4.8,1.0,0.0,0.0,13,True,100.0,1,1.0,0.0,0.0,166 days,1,6
394,1.42,5.0,5.0,1.0,1.0,0.0,0,True,100.0,1,1.0,0.0,0.0,154 days,1,6
395,1.88,5.0,5.0,1.0,1.0,0.0,2,False,100.0,0,0.0,1.0,0.0,25 days,1,2
396,6.28,4.9,4.7,1.0,1.0,0.0,4,True,79.2,1,1.0,0.0,0.0,167 days,1,6
397,4.29,5.0,5.0,1.0,1.0,0.0,1,True,0.0,0,1.0,0.0,0.0,1 days,1,1
398,8.88,4.7,3.5,1.0,0.0,0.0,1,True,66.7,0,0.0,0.0,1.0,80 days,1,4
399,5.33,4.7,4.5,1.0,0.0,0.0,3,False,100.0,0,0.0,0.0,1.0,0 days,1,1
400,9.2,4.8,4.6,1.0,1.0,0.0,0,True,60.0,0,1.0,0.0,0.0,88 days,1,4
401,3.99,4.9,4.4,1.06,1.0,11.1,0,False,66.7,1,1.0,0.0,0.0,175 days,1,6
402,14.26,5.0,4.601559291274655,1.0,1.0,0.0,0,True,100.0,1,0.0,1.0,0.0,160 days,1,6
403,2.76,4.7,4.8,1.04,1.0,6.5,3,False,54.8,1,0.0,0.0,1.0,153 days,1,6
404,4.62,4.7,4.0,1.0,1.0,0.0,5,True,50.0,1,0.0,0.0,1.0,129 days,1,6
405,3.66,4.8,5.0,1.1,0.0,40.0,5,False,40.0,0,1.0,0.0,0.0,28 days,1,2
406,5.77,4.9,4.7,1.07,1.0,15.4,13,True,76.9,1,0.0,1.0,0.0,141 days,1,6
407,4.05,5.0,5.0,1.35,1.0,20.0,2,False,80.0,1,0.0,0.0,1.0,160 days,1,6
408,1.51,4.7,4.4,1.0,1.0,0.0,5,False,31.0,1,0.0,0.0,1.0,163 days,1,6
409,1.88,5.0,5.0,1.0,1.0,0.0,0,False,33.3,1,0.0,1.0,0.0,154 days,1,6
410,1.43,4.3,4.5,1.0,1.0,0.0,4,False,92.9,1,0.0,0.0,1.0,172 days,1,6
411,1.91,4.9,5.0,1.3,1.0,21.1,5,True,56.1,1,0.0,0.0,1.0,163 days,1,6
412,3.6,4.8,4.9,1.18,1.0,20.0,7,True,46.7,1,1.0,0.0,0.0,178 days,1,6
413,4.51,4.7,5.0,1.0,1.0,0.0,0,False,16.7,0,0.0,0.0,1.0,121 days,1,5
414,14.99,5.0,4.0,1.0,1.0,0.0,1,False,0.0,0,1.0,0.0,0.0,1 days,1,1
415,2.41,5.0,5.0,1.0,1.0,0.0,2,False,0.0,0,1.0,0.0,0.0,0 days,1,1
416,0.8,4.0,3.0,1.0,1.0,0.0,1,False,100.0,0,0.0,0.0,1.0,8 days,1,1
417,2.44,5.0,5.0,1.5,1.0,50.0,0,False,0.0,0,0.0,0.0,1.0,115 days,1,5
418,2.26,5.0,4.3,1.0,0.0,0.0,3,False,66.7,0,1.0,0.0,0.0,6 days,1,1
419,1.29,5.0,5.0,1.0,0.0,0.0,3,True,0.0,0,1.0,0.0,0.0,1 days,1,1
420,1.76,4.8,4.0,1.19,1.0,50.0,3,False,50.0,1,0.0,0.0,1.0,136 days,1,6
421,14.3,5.0,4.601559291274655,1.0,1.0,0.0,1,False,100.0,0,0.0,0.0,1.0,1 days,1,1
422,1.24,5.0,5.0,1.0,0.0,0.0,0,False,100.0,0,1.0,0.0,0.0,38 days,1,2
423,4.17,5.0,4.601559291274655,1.0,1.0,0.0,2,False,100.0,1,1.0,0.0,0.0,152 days,1,6
424,3.39,4.8,4.3,1.25,1.0,25.0,8,False,66.7,1,0.0,1.0,0.0,152 days,1,6
425,3.98,5.0,4.601559291274655,1.0,1.0,0.0,1,True,100.0,0,1.0,0.0,0.0,0 days,1,1
426,8.43,5.0,5.0,1.5,0.0,100.0,1,False,0.0,0,0.0,0.0,1.0,18 days,1,1
427,5.42,5.0,5.0,1.0,0.0,0.0,0,False,100.0,0,0.0,0.0,1.0,35 days,1,2
428,3.31,4.9,5.0,1.04,1.0,7.7,1,False,61.5,1,0.0,0.0,1.0,146 days,1,6
429,6.67,4.9,4.3,1.04,0.0,14.3,2,True,57.1,0,1.0,0.0,0.0,71 days,1,4
430,1.13,4.4,5.0,1.0,1.0,0.0,8,False,100.0,0,0.0,0.0,1.0,65 days,1,4
431,4.25,4.6,5.0,1.45,1.0,40.0,1,True,0.0,0,0.0,0.0,1.0,64 days,1,3
432,14.24,5.0,5.0,1.0,1.0,0.0,2,False,100.0,0,1.0,0.0,0.0,6 days,1,1
433,7.96,5.0,5.0,1.0,0.0,0.0,2,False,0.0,0,0.0,1.0,0.0,2 days,1,1
434,5.09,4.4,4.8,1.13,1.0,14.3,3,False,85.7,1,0.0,1.0,0.0,153 days,1,6
435,5.28,4.6,4.1,1.33,1.0,33.3,2,False,55.6,1,0.0,0.0,1.0,163 days,1,6
436,3.22,4.0,3.5,1.0,1.0,0.0,5,True,100.0,0,0.0,0.0,1.0,2 days,1,1
437,3.4,4.8,4.6,1.07,1.0,11.1,17,False,94.4,0,0.0,0.0,1.0,31 days,1,2
438,14.18,5.0,2.0,1.0,1.0,0.0,1,True,50.0,0,0.0,1.0,0.0,82 days,1,3
439,2.02,5.0,5.0,1.0,1.0,0.0,0,False,100.0,0,1.0,0.0,0.0,81 days,1,4
440,2.98,5.0,5.0,1.0,1.0,0.0,2,True,0.0,1,0.0,1.0,0.0,155 days,1,6
441,8.36,5.0,5.0,1.0,0.0,0.0,2,False,100.0,1,0.0,1.0,0.0,163 days,1,6
442,4.88,4.9,4.9,1.07,1.0,8.1,7,False,91.9,1,0.0,1.0,0.0,150 days,1,6
443,8.18,2.5,3.0,1.0,1.0,0.0,0,True,100.0,0,0.0,0.0,1.0,91 days,1,4
444,3.58,4.8,5.0,1.0,0.0,0.0,7,True,60.0,1,0.0,0.0,1.0,170 days,1,6
445,17.93,5.0,5.0,1.0,1.0,0.0,0,True,100.0,1,0.0,0.0,1.0,137 days,1,6
446,6.73,5.0,4.601559291274655,1.0,1.0,0.0,1,True,100.0,0,0.0,0.0,1.0,44 days,1,2
447,4.64,5.0,5.0,1.0,0.0,0.0,0,False,100.0,0,0.0,1.0,0.0,49 days,1,3
448,1.66,5.0,5.0,2.75,0.0,100.0,0,False,100.0,0,1.0,0.0,0.0,51 days,1,3
449,1.58,5.0,5.0,1.0,1.0,0.0,1,True,100.0,1,0.0,1.0,0.0,164 days,1,6
450,3.21,5.0,4.8,1.0,0.0,0.0,2,False,100.0,0,0.0,0.0,1.0,72 days,1,4
451,6.78,5.0,4.601559291274655,1.0,1.0,0.0,1,False,0.0,0,1.0,0.0,0.0,1 days,1,1
452,5.58,5.0,4.5,1.0,0.0,0.0,2,True,85.7,1,1.0,0.0,0.0,166 days,1,6
453,2.91,5.0,5.0,1.0,0.0,0.0,0,False,100.0,0,1.0,0.0,0.0,49 days,1,3
454,2.15,4.8,4.9,1.08,1.0,10.1,20,True,52.2,1,0.0,1.0,0.0,155 days,1,6
455,0.84,5.0,5.0,1.0,0.0,0.0,0,False,100.0,0,1.0,0.0,0.0,143 days,1,5
456,13.15,4.9,4.8,1.07,1.0,15.8,4,False,84.2,1,0.0,1.0,0.0,157 days,1,6
457,3.46,5.0,3.5,1.04,0.0,16.7,2,False,100.0,0,1.0,0.0,0.0,99 days,1,5
458,5.93,5.0,5.0,1.0,1.0,0.0,0,False,75.0,1,0.0,0.0,1.0,140 days,1,6
459,11.36,4.5,4.0,1.0,1.0,0.0,0,False,100.0,0,0.0,0.0,1.0,67 days,1,4
460,1.44,5.0,4.601559291274655,1.0,0.0,0.0,0,False,0.0,1,1.0,0.0,0.0,147 days,1,6
461,3.45,5.0,4.0,2.63,1.0,100.0,2,False,50.0,0,1.0,0.0,0.0,2 days,1,1
462,6.15,5.0,5.0,1.0,1.0,0.0,1,False,50.0,0,1.0,0.0,0.0,75 days,1,4
463,8.62,5.0,4.601559291274655,1.0,0.0,0.0,1,True,0.0,0,0.0,0.0,1.0,0 days,1,1
464,6.46,5.0,5.0,1.0,1.0,0.0,2,True,0.0,0,1.0,0.0,0.0,1 days,1,1
465,9.92,5.0,5.0,1.0,1.0,0.0,0,True,100.0,0,1.0,0.0,0.0,35 days,1,2
466,6.93,4.7,4.5,1.0,1.0,0.0,3,True,44.4,0,0.0,0.0,1.0,42 days,1,3
467,1.96,5.0,4.7,1.05,1.0,12.5,0,True,62.5,1,0.0,1.0,0.0,157 days,1,6
468,4.19,4.3,5.0,1.04,1.0,16.7,0,True,33.3,1,1.0,0.0,0.0,153 days,1,6
469,14.24,5.0,4.601559291274655,1.0,1.0,0.0,0,True,100.0,0,0.0,0.0,1.0,85 days,1,4
470,13.12,4.3,4.5,1.0,0.0,0.0,2,False,75.0,0,0.0,0.0,1.0,60 days,1,3
471,2.05,5.0,5.0,1.0,1.0,0.0,1,False,0.0,0,1.0,0.0,0.0,0 days,1,1
472,3.5,3.8,4.8,1.06,1.0,25.0,4,False,100.0,0,1.0,0.0,0.0,5 days,1,1
473,13.92,5.0,5.0,1.0,0.0,0.0,1,False,0.0,0,0.0,0.0,1.0,3 days,1,1
474,9.01,5.0,1.0,1.0,0.0,0.0,1,False,0.0,0,0.0,0.0,1.0,8 days,1,2
475,1.12,5.0,5.0,1.0,1.0,0.0,0,False,0.0,0,1.0,0.0,0.0,137 days,1,5
476,12.36,3.0,4.601559291274655,1.0,1.0,0.0,0,True,100.0,0,1.0,0.0,0.0,131 days,1,5
477,7.24,4.5,4.0,1.0,1.0,0.0,0,False,0.0,1,0.0,0.0,1.0,154 days,1,6
478,13.9,5.0,5.0,1.0,0.0,0.0,1,False,100.0,0,1.0,0.0,0.0,33 days,1,2
479,0.0,5.0,5.0,1.0,1.0,0.0,1,False,0.0,0,0.0,0.0,1.0,1 days,1,1
480,4.14,4.7,4.5,1.01,1.0,2.4,2,False,71.1,1,0.0,0.0,1.0,173 days,1,6
481,4.72,5.0,4.3,1.0,1.0,0.0,2,True,66.7,0,1.0,0.0,0.0,52 days,1,3
482,10.14,5.0,5.0,1.0,1.0,0.0,1,False,33.3,1,0.0,0.0,1.0,144 days,1,6
483,3.12,4.8,5.0,1.0,1.0,0.0,7,True,61.9,1,0.0,0.0,1.0,151 days,1,6
484,16.96,5.0,5.0,1.0,1.0,0.0,0,False,0.0,1,0.0,1.0,0.0,154 days,1,6
485,2.73,5.0,4.601559291274655,1.0,1.0,0.0,1,False,0.0,0,1.0,0.0,0.0,56 days,1,3
486,3.63,4.9,5.0,1.23,1.0,36.6,3,True,56.1,1,0.0,1.0,0.0,155 days,1,6
487,1.21,5.0,5.0,1.05,1.0,10.0,10,True,70.0,0,1.0,0.0,0.0,5 days,1,1
